?ID	?label	?type
"VO_0000464"	"protein of pathogen organism as vaccine component"	"Class"
"VO_0000465"	"Staphylococcus aureus bacterin vaccine"	"Class"
"VO_0000466"	"soybean-expressed E. coli LTB vaccine"	"Class"
"VO_0000467"	"Staphylococcus aureus phage lysate vaccine"	"Class"
"VO_0000468"	"Mycoplasma gallisepticum bacterin vaccine"	"Class"
"VO_0000469"	"autogenous bacterin vaccine"	"Class"
"VO_0000470"	"autogenous poulty bacterin vaccine"	"Class"
"VO_0000471"	"nontypeable H. influenzae vaccine"	"Class"
"VO_0000472"	"nontypeable Haemophilus influenzae"	"Class"
"VO_0000473"	"non-typeable H. influenzae rLP4/rLP6 and Moraxella catarrhalis UspA2 protein vaccine"	"Class"
"VO_0000474"	"killed nontypeable H. influenzae whole-cell vaccine"	"Class"
"VO_0000475"	"animal Rabies vaccine"	"Class"
"VO_0000476"	"has DNA vaccine antigen gene"	"ObjectProperty"
"VO_0000477"	"human Rabies vaccine"	"Class"
"VO_0000478"	"E. coli vaccine using intimin polypeptide"	"Class"
"VO_0000479"	"nontypeable H. influenzae cell membrane vaccine (CM-Hi)"	"Class"
"VO_0000480"	"nontypeable H. influenzae LOS-TT conjugate vaccine"	"Class"
"VO_0000481"	"E. coli subunit vaccine using IroN"	"Class"
"VO_0000482"	"preparation of recombinant protein vaccine"	"Class"
"VO_0000483"	"protein subunit vaccine"	"Class"
"VO_0000484"	"recombinant vector vaccine"	"Class"
"VO_0000485"	"E. coli subunit vaccine using CO393"	"Class"
"VO_0000486"	"chicken ovalbumin egg protein allergen"	"Class"
"VO_0000487"	"typhoid live oral vaccine"	"Class"
"VO_0000488"	"E. coli subunit vaccine using FyuA"	"Class"
"VO_0000489"	"licensed human vaccine role"	"Class"
"VO_0000490"	"immunization"	"Class"
"VO_0000491"	"active immunization"	"Class"
"VO_0000492"	"passive immunization"	"Class"
"VO_0000493"	"natural active immunization"	"Class"
"VO_0000494"	"vaccine immunization"	"Class"
"VO_0000495"	"induction of adaptive immune response to antigen"	"Class"
"VO_0000496"	"disorder prevention"	"Class"
"VO_0000497"	"disorder treatment"	"Class"
"VO_0000498"	"modification of adaptive immune response to antigen"	"Class"
"VO_0000499"	"preventive infectious disease vaccine function"	"Class"
"VO_0000500"	"infection disorder prevention"	"Class"
"VO_0000501"	"E. coli vaccine using verocytotoxin toxoid"	"Class"
"VO_0000502"	"Inactivated ETEC expressing CFA/I and CFA/II"	"Class"
"VO_0000503"	"licensed sheep vaccine"	"Class"
"VO_0000504"	"whole organism vaccine role"	"Class"
"VO_0000505"	"EHEC O157 subunit vaccine using his-tagged N-terminal intimin"	"Class"
"VO_0000506"	"vaccine organism"	"Class"
"VO_0000507"	"Canada licensed veterinary vaccine role"	"Class"
"VO_0000508"	"Diphtheria toxoid vaccine"	"Class"
"VO_0000509"	"nontypeable H. influenzae P5 peptide MVF/H3 vaccine"	"Class"
"VO_0000510"	"nontypeable H. influenzae rTbpB vaccine"	"Class"
"VO_0000511"	"ETEC vaccine ACAM2007"	"Class"
"VO_0000512"	"Pox vaccine"	"Class"
"VO_0000513"	"Quail pox vaccine"	"Class"
"VO_0000514"	"typhoid-paratyphoid vaccine"	"Class"
"VO_0000515"	"rough phenotype"	"Class"
"VO_0000516"	"human protein"	"Class"
"VO_0000517"	"ETEC vaccine ACAM2017"	"Class"
"VO_0000518"	"B. anthracis DNA vaccine encoding PA63"	"Class"
"VO_0000519"	"human ACPP"	"Class"
"VO_0000520"	"has vaccine component"	"ObjectProperty"
"VO_0000521"	"B. anthracis DNA vaccine encoding PA83 and LF"	"Class"
"VO_0000522"	"DAAV using PA and PGA"	"Class"
"VO_0000523"	"smooth phenotype"	"Class"
"VO_0000524"	"has vaccine antigen"	"ObjectProperty"
"VO_0000525"	"has subunit vaccine antigen"	"ObjectProperty"
"VO_0000526"	"rPA with adjuvant Nanoemulsion"	"Class"
"VO_0000527"	"has vaccine protective antigen"	"ObjectProperty"
"VO_0000528"	"M. tuberculosis arabinomannan-protein conjugate"	"Class"
"VO_0000529"	"has vaccine adjuvant"	"ObjectProperty"
"VO_0000530"	"has vaccine vector"	"ObjectProperty"
"VO_0000531"	"has vaccine allergen"	"ObjectProperty"
"VO_0000532"	"subcutaneous route"	"Class"
"VO_0000533"	"vaccine subdominant epitope"	"Class"
"VO_0000534"	"subunit vaccine"	"Class"
"VO_0000535"	"recombinant S. typhimurium secreting M. tuberculosis ESAT-6"	"Class"
"VO_0000536"	"Ag85B and ESAT-6 fusion protein"	"Class"
"VO_0000537"	"vaccine organism secretes"	"ObjectProperty"
"VO_0000538"	"has vaccine preservative"	"ObjectProperty"
"VO_0000539"	"equine EEV, VEV and WEV encephalomyelitis-influenza vaccine-tetanus toxoid"	"Class"
"VO_0000540"	"time of survival of live vaccine inside host"	"Class"
"VO_0000541"	"equine EEV, VEE & WEV encephalomyelitis-tetanus toxoid"	"Class"
"VO_0000542"	"equine EEV, VEV and WEV encephalomyelitis-rhinopneumonitis-influenza vaccine-tetanus toxoid"	"Class"
"VO_0000543"	"attenuated M. bovis strain WAg539"	"Class"
"VO_0000544"	"human vaccinee"	"Class"
"VO_0000545"	"human vaccinee population"	"Class"
"VO_0000546"	"vaccinee population"	"Class"
"VO_0000547"	"vaccinated in route"	"ObjectProperty"
"VO_0000548"	"human vaccinee population at age 2-17 years old"	"Class"
"VO_0000549"	"bacterial phenotype"	"Class"
"VO_0000550"	"therapeutic vaccine"	"Class"
"VO_0000551"	"licensed veterinary vaccine role"	"Class"
"VO_0000552"	"attenuated M. bovis strain WAg520"	"Class"
"VO_0000553"	"has vaccinee"	"ObjectProperty"
"VO_0000554"	"human vaccinee at age 2-17 years old"	"Class"
"VO_0000555"	"titer"	"Class"
"VO_0000556"	"multivalent vaccine"	"Class"
"VO_0000557"	"attenuated M. bovis strain WAg522"	"Class"
"VO_0000558"	"recombinant nontypeable H. influenzae protein P6 with AdDP"	"Class"
"VO_0000559"	"adamantylamide dipeptide vaccine adjuvant"	"Class"
"VO_0000560"	"toxin"	"Class"
"VO_0000561"	"toxoid vaccine"	"Class"
"VO_0000562"	"therapeutic vaccine function"	"Class"
"VO_0000563"	"bacterial and viral combination vaccine"	"Class"
"VO_0000564"	"M. tuberculosis secA2 mutant"	"Class"
"VO_0000565"	"rBCG-Ag85A[Tokyo]"	"Class"
"VO_0000566"	"Vibrio vaccine"	"Class"
"VO_0000567"	"DNA vaccine Rv1806-1807"	"Class"
"VO_0000568"	"Campylobacter vaccine"	"Class"
"VO_0000569"	"vaccine-induced up-regulated gene expression"	"Class"
"VO_0000570"	"Novartis Animal Health US, Inc."	"NamedIndividual"
"VO_0000571"	"AAV vaccine vector"	"Class"
"VO_0000572"	"vaccination protocol"	"Class"
"VO_0000573"	"Chlamydia vaccine"	"Class"
"VO_0000574"	"route of administration"	"Class"
"VO_0000575"	"vaccine candidate"	"Class"
"VO_0000576"	"thimerosal vaccine preservative"	"Class"
"VO_0000577"	"peptide vaccine"	"Class"
"VO_0000578"	"H1N1 Influenza vaccine"	"Class"
"VO_0000579"	"Haemophilus somnus vaccine"	"Class"
"VO_0000580"	"vaccine adjuvant"	"Class"
"VO_0000581"	"H. influenzae gene"	"Class"
"VO_0000582"	"vaccine license application"	"Class"
"VO_0000583"	"nontypeable H. influenzae gene hel (encoding P4)"	"Class"
"VO_0000584"	"immune response detection assay"	"Class"
"VO_0000585"	"immunization objective"	"Class"
"VO_0000586"	"multivalent vaccine against bacterial and viral diseases"	"Class"
"VO_0000587"	"Bordetella vaccine"	"Class"
"VO_0000588"	"M. tuberculosis phoP mutant SO2"	"Class"
"VO_0000589"	"Aeromonas vaccine"	"Class"
"VO_0000590"	"vaccine preparation"	"Class"
"VO_0000591"	"vaccine protection assay"	"Class"
"VO_0000592"	"Mycobacterium vaccine"	"Class"
"VO_0000593"	"vaccine specific T cell cytokine production"	"Class"
"VO_0000594"	"vaccine specific T cell mediated cytotoxicity"	"Class"
"VO_0000595"	"vaccine dose"	"Class"
"VO_0000596"	"vaccine clinical trial"	"Class"
"VO_0000597"	"obsolete class"	"Class"
"VO_0000598"	"whole organism vaccine"	"Class"
"VO_0000599"	"recombinant vaccine vector"	"Class"
"VO_0000600"	"vaccinia virus vector"	"Class"
"VO_0000601"	"Yersinia vaccine"	"Class"
"VO_0000602"	"Edwardsiella vaccine"	"Class"
"VO_0000603"	"BCG mutant secreting listeriolysin"	"Class"
"VO_0000604"	"Mycoplasma vaccine"	"Class"
"VO_0000605"	"Canada licensed human vaccine role"	"Class"
"VO_0000606"	"delta ureC hly+ rBCG"	"Class"
"VO_0000607"	"Intercell Biomedical"	"NamedIndividual"
"VO_0000608"	"DNA vaccine expresses protein antigen"	"ObjectProperty"
"VO_0000609"	"viral vaccine"	"Class"
"VO_0000610"	"viral vaccine vector"	"Class"
"VO_0000611"	"Haemophilus parasuis vaccine"	"Class"
"VO_0000612"	"vaccine organism virulent"	"Class"
"VO_0000613"	"male biological sex datum"	"Class"
"VO_0000614"	"Nontypeable H. influenzae protein P6 with cholera toxin"	"Class"
"VO_0000615"	"vaccine role"	"Class"
"VO_0000616"	"animal model of vaccine research"	"Class"
"VO_0000617"	"vaccine component role"	"Class"
"VO_0000618"	"vaccine antigen role"	"Class"
"VO_0000619"	"E. coli live attenuated vaccine"	"Class"
"VO_0000620"	"Pasteurella multocida vaccine"	"Class"
"VO_0000621"	"laboratory animal model of vaccine research"	"Class"
"VO_0000622"	"vaccine protective antigen role"	"Class"
"VO_0000623"	"DNA vaccine role"	"Class"
"VO_0000624"	"subunit vaccine role"	"Class"
"VO_0000625"	"conjugate vaccine role"	"Class"
"VO_0000626"	"survival assessment"	"Class"
"VO_0000627"	"H. influenzae Type b capsular polysaccharide vaccine"	"Class"
"VO_0000628"	"E. coli subunit vaccine"	"Class"
"VO_0000629"	"B. anthracis recombinant vaccine using PA domain 4"	"Class"
"VO_0000630"	"licensed vaccine role"	"Class"
"VO_0000631"	"vaccine in clinical trial role"	"Class"
"VO_0000632"	"vaccine-induced humoral immune response"	"Class"
"VO_0000633"	"B. melitensis Rev. 1 with P39 deletion"	"Class"
"VO_0000634"	"intravenous vaccination"	"Class"
"VO_0000635"	"licensed human vaccine"	"Class"
"VO_0000636"	"recombinant vector vaccine role"	"Class"
"VO_0000637"	"Flavobacterium columnare vaccine"	"Class"
"VO_0000638"	"obsolete vaccinates"	"ObjectProperty"
"VO_0000639"	"Clostridium vaccine"	"Class"
"VO_0000640"	"Clostridium tetani vaccine"	"Class"
"VO_0000641"	"combination vaccine"	"Class"
"VO_0000642"	"Influenza virus vaccine"	"Class"
"VO_0000643"	"licensed cattle vaccine"	"Class"
"VO_0000644"	"Hepatitis B virus vaccine"	"Class"
"VO_0000645"	"licensed fish vaccine"	"Class"
"VO_0000646"	"Hepatitis A virus vaccine"	"Class"
"VO_0000647"	"licensed goat vaccine"	"Class"
"VO_0000648"	"Yersinia pestis vaccine"	"Class"
"VO_0000649"	"licensed dog vaccine"	"Class"
"VO_0000650"	"Rabies virus vaccine"	"Class"
"VO_0000651"	"Smallpox virus vaccine"	"Class"
"VO_0000652"	"licensed cat vaccine"	"Class"
"VO_0000653"	"licensed ferret vaccine"	"Class"
"VO_0000654"	"Measles virus vaccine"	"Class"
"VO_0000655"	"licensed deer vaccine"	"Class"
"VO_0000656"	"Mumps virus vaccine"	"Class"
"VO_0000657"	"licensed bird vaccine"	"Class"
"VO_0000658"	"Rotavirus vaccine"	"Class"
"VO_0000659"	"HIBTITER"	"Class"
"VO_0000660"	"ProHIBiT"	"Class"
"VO_0000661"	"Haemophilus vaccine"	"Class"
"VO_0000662"	"Haemophilus influenzae serotype b vaccine"	"Class"
"VO_0000663"	"SC602"	"Class"
"VO_0000664"	"Poliovirus vaccine"	"Class"
"VO_0000665"	"Japanese encephalitis virus vaccine"	"Class"
"VO_0000666"	"CVD 1208"	"Class"
"VO_0000667"	"human papillomavirus vaccine"	"Class"
"VO_0000668"	"CVD 1208S"	"Class"
"VO_0000669"	"Varicella-zoster virus vaccine"	"Class"
"VO_0000670"	"EcSf2a-2"	"Class"
"VO_0000671"	"Salmonella typhi vaccine"	"Class"
"VO_0000672"	"heat-killed virulent Shigella flexneri 2a"	"Class"
"VO_0000673"	"Shigella Sfl 124 vaccine"	"Class"
"VO_0000674"	"Recombinant SFL124-27 expressing S. dysenteriae type 1 O antigen"	"Class"
"VO_0000675"	"Streptococcus pneumoniae vaccine"	"Class"
"VO_0000676"	"S. dysenteriae 1 strain WRSd1"	"Class"
"VO_0000677"	"S. flexneri 2a strain CVD 1207"	"Class"
"VO_0000678"	"Shigella sonnei virG mutant vaccine"	"Class"
"VO_0000679"	"Shigella sonnei vaccine"	"Class"
"VO_0000680"	"Shigella flexneri vaccine"	"Class"
"VO_0000681"	"Shigella dysenteriae vaccine"	"Class"
"VO_0000682"	"S. flexneri 2a LPS vaccine complexed with N. meningitidis proteosomes"	"Class"
"VO_0000683"	"vaccine regulation"	"Class"
"VO_0000684"	"vaccine transportation"	"Class"
"VO_0000685"	"recombinant bacterial vector vaccine role"	"Class"
"VO_0000686"	"Acambis, Inc"	"NamedIndividual"
"VO_0000687"	"Berna Biotech, Ltd"	"NamedIndividual"
"VO_0000688"	"BioPort Corp"	"NamedIndividual"
"VO_0000689"	"CSL Limited"	"NamedIndividual"
"VO_0000690"	"GlaxoSmithKline plc"	"NamedIndividual"
"VO_0000691"	"Greer Laboratories Inc"	"NamedIndividual"
"VO_0000693"	"Massachusetts Public Health Biologic Lab"	"NamedIndividual"
"VO_0000694"	"MedImmune Vaccines, Inc"	"NamedIndividual"
"VO_0000695"	"Merck & Co., Inc."	"NamedIndividual"
"VO_0000696"	"Novartis Vaccines and Diagnostics"	"NamedIndividual"
"VO_0000697"	"Organon Teknika Corp LLC"	"NamedIndividual"
"VO_0000698"	"Research Foundation for Microbial Diseases of Osaka University"	"NamedIndividual"
"VO_0000699"	"Sanofi Pasteur Limited"	"NamedIndividual"
"VO_0000700"	"Sanofi Pasteur, Inc"	"NamedIndividual"
"VO_0000701"	"Wyeth Pharmaceuticals Inc"	"NamedIndividual"
"VO_0000702"	"recombinant viral vector vaccine role"	"Class"
"VO_0000703"	"Sanofi Pasteur, SA"	"NamedIndividual"
"VO_0000704"	"antibiotics vaccine residual"	"Class"
"VO_0000705"	"vaccine specific antibody test"	"Class"
"VO_0000706"	"vaccine trial regulation"	"Class"
"VO_0000707"	"primary vaccination"	"Class"
"VO_0000708"	"boost vaccination"	"Class"
"VO_0000709"	"Brucella melitensis vaccine"	"Class"
"VO_0000710"	"B. melitensis strain Rev. 1"	"Class"
"VO_0000711"	"obsolete has_vaccine_allergen"	"ObjectProperty"
"VO_0000712"	"inactivated viral vaccine"	"Class"
"VO_0000713"	"vaccine allergen disposition"	"Class"
"VO_0000714"	"Canada licensed human vaccine"	"Class"
"VO_0000715"	"preparation of DNA vaccine"	"Class"
"VO_0000716"	"preparation of conjugate vaccine"	"Class"
"VO_0000717"	"subunit vaccine preparation"	"Class"
"VO_0000718"	"live attenuated vaccine preparation"	"Class"
"VO_0000719"	"preparation of RNA vaccine"	"Class"
"VO_0000720"	"Brucella abortus strain RB51SOD"	"Class"
"VO_0000721"	"Brucella suis vaccine"	"Class"
"VO_0000722"	"Brucella suis strain 2"	"Class"
"VO_0000723"	"Brucella abortus strain 45/20"	"Class"
"VO_0000724"	"cytomegalovirus vaccine"	"Class"
"VO_0000725"	"Dengue virus vaccine"	"Class"
"VO_0000726"	"Ebola virus vaccine"	"Class"
"VO_0000727"	"Herpesvirus vaccine"	"Class"
"VO_0000728"	"RNA vaccine role"	"Class"
"VO_0000729"	"Herpes simplex virus vaccine"	"Class"
"VO_0000730"	"Marek disease vaccine"	"Class"
"VO_0000731"	"Measles-Mumps-Rubella vaccine"	"Class"
"VO_0000732"	"Diphtheria-Tetanus vaccine"	"Class"
"VO_0000733"	"CVD 1204(pGA1-CS2)"	"Class"
"VO_0000734"	"CVD 1204(pGA1-CS3)"	"Class"
"VO_0000735"	"Corynebacterium diphtheriae vaccine"	"Class"
"VO_0000736"	"Measles-Mumps vaccine"	"Class"
"VO_0000737"	"Measles-Mumps-Rubella-Varicella vaccine"	"Class"
"VO_0000738"	"Diphtheria-Tetanus-Pertussis vaccine"	"Class"
"VO_0000739"	"Shigella ribosome-based Vaccine (SRB)"	"Class"
"VO_0000740"	"P. falciparum vaccine Combination B"	"Class"
"VO_0000741"	"Haemophilus influenzae serotype b"	"Class"
"VO_0000742"	"Diphtheria-Tetanus-Pertussis-Poliovirus vaccine"	"Class"
"VO_0000743"	"Diphtheria-Tetanus-Pertussis-Poliovirus-Hepatitis B vaccine"	"Class"
"VO_0000744"	"Diphtheria-Tetanus-Pertussis-Poliovirus-Haemophilus b vaccine"	"Class"
"VO_0000745"	"Hepatitis A&B vaccine"	"Class"
"VO_0000746"	"Haemophilus b and Hepatitis B vaccine"	"Class"
"VO_0000747"	"DNA and MVA encoding ME-TRAP"	"Class"
"VO_0000748"	"Papillomavirus vaccine"	"Class"
"VO_0000749"	"Parainfluenza virus vaccine"	"Class"
"VO_0000750"	"Pseudorabies virus vaccine"	"Class"
"VO_0000751"	"Simian immunodeficiency virus vaccine"	"Class"
"VO_0000752"	"West Nile virus vaccine"	"Class"
"VO_0000753"	"Respiratory syncytial virus vaccine"	"Class"
"VO_0000754"	"marker vaccine"	"Class"
"VO_0000755"	"edible vaccine"	"Class"
"VO_0000756"	"acellular vaccine"	"Class"
"VO_0000757"	"ISCOM vaccine adjuvant"	"Class"
"VO_0000758"	"Plasmodium vivax vaccine"	"Class"
"VO_0000759"	"contraceptive vaccine"	"Class"
"VO_0000760"	"Alzheimer vaccine"	"Class"
"VO_0000761"	"malaria vaccine"	"Class"
"VO_0000762"	"Leishmania vaccine"	"Class"
"VO_0000763"	"Vibrio cholerae vaccine"	"Class"
"VO_0000764"	"Lyme disease vaccine"	"Class"
"VO_0000765"	"Bordetella pertussis vaccine"	"Class"
"VO_0000766"	"Pseudomonas vaccine"	"Class"
"VO_0000767"	"Rickettsial vaccine"	"Class"
"VO_0000768"	"Salmonella vaccine"	"Class"
"VO_0000769"	"Shigella vaccine"	"Class"
"VO_0000770"	"Staphylococcal vaccine"	"Class"
"VO_0000771"	"BCG vaccine"	"Class"
"VO_0000772"	"Streptococcal vaccine"	"Class"
"VO_0000773"	"MSP3-LSP with aluminium hydroxide"	"Class"
"VO_0000774"	"P. falciparum RTS,S/AS02A"	"Class"
"VO_0000775"	"P. falciparum MSP1 from transgenic mice with Freund's adjuvant"	"Class"
"VO_0000776"	"P. vivax PVS25 with Montanide ISA-720"	"Class"
"VO_0000777"	"P. falciparum FMP1/AS02A"	"Class"
"VO_0000778"	"P. falciparum ABRA protein vaccine"	"Class"
"VO_0000779"	"obsolete NP-VRP"	"Class"
"VO_0000780"	"GP-VRP"	"Class"
"VO_0000781"	"VRP expressing VP24"	"Class"
"VO_0000782"	"VRP expressing VP30"	"Class"
"VO_0000783"	"VRP expressing VP35"	"Class"
"VO_0000784"	"VRP expressing VP40"	"Class"
"VO_0000785"	"DNA vaccine expressing sGP"	"Class"
"VO_0000786"	"DNA and adenoviral vector Ad5 expressing SIV gag protein"	"Class"
"VO_0000787"	"obsolete gene"	"Class"
"VO_0000788"	"adenoviral vector Ad5 expressing SIV gag protein"	"Class"
"VO_0000789"	"DNA and Ad5/35 vector expressing HIV gp160 protein"	"Class"
"VO_0000790"	"Brucella gene"	"Class"
"VO_0000791"	"human gene"	"Class"
"VO_0000792"	"mouse gene"	"Class"
"VO_0000793"	"Brucella abortus gene"	"Class"
"VO_0000794"	"wboA from B. abortus strain 2308"	"Class"
"VO_0000795"	"mouse Ifng"	"Class"
"VO_0000796"	"human ifng"	"Class"
"VO_0000797"	"cattle gene"	"Class"
"VO_0000798"	"Ifng from cattle"	"Class"
"VO_0000799"	"vaccine organism has mutation"	"ObjectProperty"
"VO_0000800"	"vaccine storage"	"Class"
"VO_0000801"	"vaccine storage at room temperature"	"Class"
"VO_0000802"	"vaccine storage in refrigerator"	"Class"
"VO_0000803"	"vaccine storage in freezer"	"Class"
"VO_0000804"	"effectiveness"	"Class"
"VO_0000805"	"effective"	"Class"
"VO_0000806"	"ineffective"	"Class"
"VO_0000807"	"toxoid vaccine role"	"Class"
"VO_0000808"	"rapid vaccination"	"Class"
"VO_0000809"	"vaccination coverage"	"Class"
"VO_0000810"	"pSCAR DNA vaccine plasmid"	"Class"
"VO_0000811"	"vaccine epitope"	"Class"
"VO_0000812"	"USA licensed vaccine role"	"Class"
"VO_0000813"	"USA licensed cattle vaccine"	"Class"
"VO_0000814"	"vaccination dose"	"Class"
"VO_0000815"	"monthly"	"Class"
"VO_0000816"	"biweekly"	"Class"
"VO_0000817"	"DNA vaccine expressing multiple HIV epitopes"	"Class"
"VO_0000818"	"has vaccine virmugen"	"ObjectProperty"
"VO_0000819"	"recombinant HIV gp120 with adjuvant NanoEmulsion"	"Class"
"VO_0000820"	"Aeromonas salmonicida vaccine"	"Class"
"VO_0000821"	"Vetech Labs"	"NamedIndividual"
"VO_0000822"	"Gag-VRPs"	"Class"
"VO_0000823"	"Vibrio anguillarum vaccine"	"Class"
"VO_0000824"	"MVA expressing HIV Gag, Pol and Env proteins"	"Class"
"VO_0000825"	"DNA and poxvirus priming-boosting SIV vaccine"	"Class"
"VO_0000826"	"Brucella abortus S19 with P39 deletion"	"Class"
"VO_0000827"	"AdsecV"	"Class"
"VO_0000828"	"Yersinia EV76"	"Class"
"VO_0000829"	"Y. pestis F1 protein vaccine"	"Class"
"VO_0000830"	"rF1 + rV vaccine"	"Class"
"VO_0000831"	"Recombinant Y. pestis V antigen vaccine"	"Class"
"VO_0000832"	"modified Y. pestis with TLR4-stimulating LPS"	"Class"
"VO_0000833"	"Yersinia PAV"	"Class"
"VO_0000834"	"recombinant Y. pestis YopD protein vaccine"	"Class"
"VO_0000835"	"Epm vaccine"	"Class"
"VO_0000836"	"Y. pestis YscF subunit vaccine"	"Class"
"VO_0000837"	"microencapsulated Caf1 and LcrV vaccine"	"Class"
"VO_0000838"	"Ovilis Enzovax"	"Class"
"VO_0000839"	"Trovac AI H5"	"Class"
"VO_0000840"	"recombinant Yersinia rV10 vaccine"	"Class"
"VO_0000841"	"Pfizer Animal Health"	"NamedIndividual"
"VO_0000842"	"AquaVac ERM"	"Class"
"VO_0000843"	"Feline leukemia virus vaccine"	"Class"
"VO_0000844"	"Art Vax"	"Class"
"VO_0000845"	"VSV vector expressing Y. pestis lcrV"	"Class"
"VO_0000846"	"BIOPHARM"	"NamedIndividual"
"VO_0000847"	"Plague vaccine USP"	"Class"
"VO_0000848"	"Cutter Biological"	"NamedIndividual"
"VO_0000849"	"Improvac"	"Class"
"VO_0000850"	"vaccine additive"	"Class"
"VO_0000851"	"vaccine preservative"	"Class"
"VO_0000852"	"Periovac"	"Class"
"VO_0000853"	"vaccine stabilizer"	"Class"
"VO_0000854"	"vaccine residual"	"Class"
"VO_0000855"	"inactivation residual in vaccine"	"Class"
"VO_0000856"	"cell culture residual in vaccine"	"Class"
"VO_0000857"	"vaccine-induced immune correlate of protection"	"Class"
"VO_0000858"	"serologic correlate of protection"	"Class"
"VO_0000859"	"cell mediated immune correlate of protection"	"Class"
"VO_0000860"	"vaccine effectiveness"	"Class"
"VO_0000861"	"Bioproperties"	"NamedIndividual"
"VO_0000862"	"Canada"	"Class"
"VO_0000863"	"Pirodog"	"Class"
"VO_0000864"	"Canada licensed vaccine role"	"Class"
"VO_0000865"	"Porphyromonas gulae vaccine"	"Class"
"VO_0000866"	"Fluviral S/F"	"Class"
"VO_0000867"	"Influvac"	"Class"
"VO_0000868"	"Vaxigrip"	"Class"
"VO_0000869"	"Solvay Pharmaceuticals"	"NamedIndividual"
"VO_0000870"	"Babesia bigemina vaccine by local veterinary institutes"	"Class"
"VO_0000871"	"Purevax Feline Rabies"	"Class"
"VO_0000872"	"Babesia bovis vaccine by local veterinary institutes"	"Class"
"VO_0000873"	"PGA/ME"	"Class"
"VO_0000874"	"Anthrax Spore Vaccine"	"Class"
"VO_0000875"	"pSecTag-PA83"	"Class"
"VO_0000876"	"pCMV/ER-PA83"	"Class"
"VO_0000877"	"Websters Animal Health"	"NamedIndividual"
"VO_0000878"	"RECOMBITEKEquine WNV"	"Class"
"VO_0000879"	"Porphyromonas denticanis"	"Class"
"VO_0000880"	"pCLF4"	"Class"
"VO_0000881"	"Equity"	"Class"
"VO_0000882"	"single-dose Vaxigrip"	"Class"
"VO_0000883"	"multi-dose Vaxigrip"	"Class"
"VO_0000884"	"aluminum vaccine adjuvant"	"Class"
"VO_0000885"	"vaccine preservative role"	"Class"
