ID,LABEL in VO,OMOP concept ID,RxNorm ID,RxNorm OMOP extension ID,RxNorm Preferred Name,RxNorm Synonym,comment,template file name,repeat comment
VO:0003403,"tetanus toxoid vaccine, inactivated 10 UNT/ML Injectable Suspension",19027665,204527,,"tetanus toxoid vaccine, inactivated 10 UNT/ML Injectable Suspension",tetanus toxoid vaccine 5 UNT per 0.5 ML Injectable Suspension,RxNorm,vaccine,
VO:0003404,"tetanus toxoid vaccine, inactivated 20 UNT/ML Injectable Suspension",19028830,205262,,"tetanus toxoid vaccine, inactivated 20 UNT/ML Injectable Suspension",,RxNorm,vaccine,
VO:0003405,"tetanus toxoid vaccine, inactivated 8 UNT/ML Injectable Solution",529484,318242,,"tetanus toxoid vaccine, inactivated 8 UNT/ML Injectable Solution",,RxNorm,vaccine,
VO:0003406,"tetanus toxoid vaccine, inactivated 8 UNT/ML",529482,316782,,"tetanus toxoid vaccine, inactivated 8 UNT/ML",,RxNorm,vaccine,
VO:0003407,"tetanus toxoid vaccine, inactivated 4 UNT/ML",529485,331444,,"tetanus toxoid vaccine, inactivated 4 UNT/ML",,RxNorm,vaccine,
VO:0003408,Haemophilus influenzae b (Ross strain) capsular polysaccharide Meningococcal Protein Conjugate Vaccine,530007,798444,,Haemophilus influenzae b (Ross strain) capsular polysaccharide meningococcal protein conjugate vaccine,,RxNorm,vaccine,
VO:0003409,Haemophilus influenzae b (Ross strain) capsular polysaccharide Meningococcal Protein Conjugate Vaccine Injection,46276399,1657731,,Haemophilus influenzae b (Ross strain) capsular polysaccharide meningococcal protein conjugate vaccine Injection,,RxNorm,vaccine,
VO:0003411,0.5 ML Haemophilus influenzae b (Ross strain) capsular polysaccharide Meningococcal Protein Conjugate Vaccine 0.265 MG/ML Injection,530009,798447,,0.5 ML Haemophilus influenzae b (Ross strain) capsular polysaccharide meningococcal protein conjugate vaccine 0.265 MG/ML Injection,Haemophilus b conjugate vaccine (meningococcal protein conjugate) 0.5 ML Injection,RxNorm,vaccine,
VO:0003413,Haemophilus influenzae b (Ross strain) capsular polysaccharide Meningococcal Protein Conjugate Vaccine 0.265 MG/ML,530008,798445,,Haemophilus influenzae b (Ross strain) capsular polysaccharide meningococcal protein conjugate vaccine 0.265 MG/ML,,RxNorm,vaccine,
VO:0003414,0.5 ML Haemophilus influenzae b (Ross strain) capsular polysaccharide Meningococcal Protein Conjugate Vaccine 0.265 MG/ML Injection [PedvaxHIB],530010,798451,,0.5 ML Haemophilus influenzae b (Ross strain) capsular polysaccharide meningococcal protein conjugate vaccine 0.265 MG/ML Injection [PedvaxHIB],"PedvaxHIB, Haemophilus b conjugate vaccine (Meningococcal protein conjugate) 0.5 ML Injection",RxNorm,vaccine,
VO:0003416,Hepatitis B Surface Antigen Vaccine Injectable Suspension,40150691,798420,,hepatitis B surface antigen vaccine Injectable Suspension,,RxNorm,vaccine,
VO:0003417,Hepatitis B Surface Antigen Vaccine 0.005 MG/ML Injectable Suspension,19133374,830237,,hepatitis B surface antigen vaccine 0.005 MG/ML Injectable Suspension,hepatitis B surface antigen vaccine 5 MCG/ML Injectable Suspension,RxNorm,vaccine,
VO:0003419,Hepatitis B Surface Antigen Vaccine Prefilled Syringe,40150694,798425,,hepatitis B surface antigen vaccine Prefilled Syringe,,RxNorm,vaccine,
VO:0003420,1 ML Hepatitis B Surface Antigen Vaccine 0.02 MG/ML Prefilled Syringe,528327,798426,,1 ML hepatitis B surface antigen vaccine 0.02 MG/ML Prefilled Syringe,"hepatitis B surface antigen vaccine 20 MCG/ML Prefilled Syringe, 1 ML",RxNorm,vaccine,
VO:0003421,Hepatitis B Surface Antigen Vaccine Injection,46276308,1657681,,hepatitis B surface antigen vaccine Injection,,RxNorm,vaccine,
VO:0003422,1 ML Hepatitis B Surface Antigen Vaccine 0.01 MG/ML Prefilled Syringe,19133377,830243,,1 ML hepatitis B surface antigen vaccine 0.01 MG/ML Prefilled Syringe,hepatitis B surface antigen vaccine 10 MCG per 1 ML Prefilled Syringe,RxNorm,vaccine,
VO:0003423,Hepatitis B Surface Antigen Vaccine 0.01 MG/ML,528353,798438,,hepatitis B surface antigen vaccine 0.01 MG/ML,,RxNorm,vaccine,
VO:0003424,0.5 ML Hepatitis B Surface Antigen Vaccine 0.01 MG/ML Prefilled Syringe,19133379,830252,,0.5 ML hepatitis B surface antigen vaccine 0.01 MG/ML Prefilled Syringe,hepatitis B surface antigen vaccine 5 MCG per 0.5 ML Prefilled Syringe,RxNorm,vaccine,
VO:0003425,0.5 ML Hepatitis B Surface Antigen Vaccine 0.02 MG/ML Prefilled Syringe,528329,798429,,0.5 ML hepatitis B surface antigen vaccine 0.02 MG/ML Prefilled Syringe,hepatitis B surface antigen vaccine 10 MCG per 0.5 ML Prefilled Syringe,RxNorm,vaccine,
VO:0003426,1 ML Hepatitis B Surface Antigen Vaccine 0.01 MG/ML Injection,46275236,1658149,,1 ML hepatitis B surface antigen vaccine 0.01 MG/ML Injection,hepatitis B surface antigen vaccine 10 MCG per 1 ML Injection,RxNorm,vaccine,
VO:0003427,0.5 ML Hepatitis B Surface Antigen Vaccine 0.01 MG/ML Injection,46275241,1658154,,0.5 ML hepatitis B surface antigen vaccine 0.01 MG/ML Injection,hepatitis B surface antigen vaccine 5 MCG per 0.5 ML Injection,RxNorm,vaccine,
VO:0003428,Typhoid Vaccine Live Ty21a 2000000000 UNT [Vivotif],36249294,1799447,,Salmonella typhi Ty21a live antigen 2000000000 UNT [Vivotif],,RxNorm,vaccine,
VO:0003429,"diphtheria toxoid vaccine, inactivated 4 UNT/ML",19132297,807271,,"diphtheria toxoid vaccine, inactivated 4 UNT/ML",,RxNorm,vaccine,
VO:0003431,Hepatitis A Vaccine (Inactivated) Strain HM175 1440 UNT/ML,529661,798362,,hepatitis A vaccine (inactivated) strain HM175 1440 UNT/ML,,RxNorm,vaccine,
VO:0003432,Hepatitis A Vaccine (Inactivated) Strain HM175 Prefilled Syringe,40150663,798476,,hepatitis A vaccine (inactivated) strain HM175 Prefilled Syringe,,RxNorm,vaccine,
VO:0003433,Hepatitis A Vaccine (Inactivated) Strain HM175,529660,798361,,hepatitis A vaccine (inactivated) strain HM175,,RxNorm,vaccine,
VO:0003434,Hepatitis A Vaccine (Inactivated) Strain HM175 720 UNT/ML,19131617,803362,,hepatitis A vaccine (inactivated) strain HM175 720 UNT/ML,,RxNorm,vaccine,
VO:0003435,Hepatitis A Vaccine (Inactivated) Strain HM175 Injection,46275168,1658057,,hepatitis A vaccine (inactivated) strain HM175 Injection,,RxNorm,vaccine,
VO:0003436,0.5 ML Hepatitis A Vaccine (Inactivated) Strain HM175 1440 UNT/ML Injection,46275174,1658065,,0.5 ML hepatitis A vaccine (inactivated) strain HM175 1440 UNT/ML Injection,,RxNorm,vaccine,
VO:0003437,1 ML Hepatitis A Vaccine (Inactivated) Strain HM175 1440 UNT/ML Injection,46275169,1658058,,1 ML hepatitis A vaccine (inactivated) strain HM175 1440 UNT/ML Injection,,RxNorm,vaccine,
VO:0003438,Typhoid Vaccine Live Ty21a 2000000000 UNT,36249293,1799445,,Salmonella typhi Ty21a live antigen 2000000000 UNT,,RxNorm,vaccine,
VO:0003445,Typhoid Vaccine Live Ty21a 2000000000 UNT Delayed Release Oral Capsule,523204,762598,,Salmonella typhi Ty21a live antigen 2000000000 UNT Delayed Release Oral Capsule,"typhoid vaccine live Ty21a 2,000,000,000 UNT Delayed Release Oral Capsule",RxNorm,vaccine,
VO:0003446,Typhoid Vaccine Live Ty21a,523202,762595,,Salmonella typhi Ty21a live antigen,typhoid vaccine live Ty21a,RxNorm,vaccine,
VO:0003447,Typhoid Vaccine Live Ty21a Delayed Release Oral Capsule,40148795,762597,,Salmonella typhi Ty21a live antigen Delayed Release Oral Capsule,,RxNorm,vaccine,
VO:0003450,influenza A virus A/California/7/2009 (H1N1) antigen 0.09 MG/ML,46276011,1660921,,influenza A virus A/California/7/2009 (H1N1) antigen 0.09 MG/ML,,RxNorm,vaccine,
VO:0003452,influenza A virus A/California/7/2009 (H1N1) antigen 0.015 MG/ML,35606413,1724009,,influenza A virus A/California/7/2009 (H1N1) antigen 0.015 MG/ML,,RxNorm,vaccine,
VO:0003454,"diphtheria toxoid vaccine, inactivated 13.4 UNT/ML",19130406,798305,,"diphtheria toxoid vaccine, inactivated 13.4 UNT/ML",,RxNorm,vaccine,
VO:0003455,"diphtheria toxoid vaccine, inactivated",529303,798304,,"diphtheria toxoid vaccine, inactivated",,RxNorm,vaccine,
VO:0003456,"diphtheria toxoid vaccine, inactivated 50 UNT/ML",19131356,801709,,"diphtheria toxoid vaccine, inactivated 50 UNT/ML",,RxNorm,vaccine,
VO:0003457,"diphtheria toxoid vaccine, inactivated 25 UNT/ML",19132352,807414,,"diphtheria toxoid vaccine, inactivated 25 UNT/ML",,RxNorm,vaccine,
VO:0003458,"1 ML Hepatitis A Vaccine, Inactivated 50 UNT/ML Injection [Vaqta]",46275198,1658102,,"1 ML hepatitis A virus strain CR 326F antigen, inactivated 50 UNT/ML Injection [Vaqta]",Vaqta 50 UNT per 1 ML Injection,RxNorm,vaccine,
VO:0003460,"0.5 ML Hepatitis A Vaccine, Inactivated 50 UNT/ML Prefilled Syringe [Vaqta]",596900,836636,,"0.5 ML hepatitis A virus strain CR 326F antigen, inactivated 50 UNT/ML Prefilled Syringe [Vaqta]",Vaqta 25 UNT per 0.5 ML Prefilled Syringe,RxNorm,vaccine,
VO:0003461,"0.5 ML Hepatitis A Vaccine, Inactivated 50 UNT/ML Injection [Vaqta]",46275202,1658106,,"0.5 ML hepatitis A virus strain CR 326F antigen, inactivated 50 UNT/ML Injection [Vaqta]",Vaqta 25 UNT per 0.5 ML Injection,RxNorm,vaccine,
VO:0003463,"1 ML Hepatitis A Vaccine, Inactivated 50 UNT/ML Prefilled Syringe [Vaqta]",596898,836634,,"1 ML hepatitis A virus strain CR 326F antigen, inactivated 50 UNT/ML Prefilled Syringe [Vaqta]",Vaqta 50 UNT per 1 ML Prefilled Syringe,RxNorm,vaccine,
VO:0003469,influenza A virus A/Christchurch/16/2010 (H1N1) antigen 0.03 MG/ML,46276097,1657223,,influenza A virus A/Christchurch/16/2010 (H1N1) antigen 0.03 MG/ML,,RxNorm,vaccine,
VO:0003471,influenza A virus A/Switzerland/9715293/2013 (H3N2) antigen 0.12 MG/ML,46275392,1658709,,influenza A virus A/Switzerland/9715293/2013 (H3N2) antigen 0.12 MG/ML,,RxNorm,vaccine,
VO:0003472,influenza A virus A/Switzerland/9715293/2013 (H3N2) antigen 0.03 MG/ML,46276099,1657225,,influenza A virus A/Switzerland/9715293/2013 (H3N2) antigen 0.03 MG/ML,,RxNorm,vaccine,
VO:0003473,influenza A virus A/Switzerland/9715293/2013 (H3N2) antigen 0.015 MG/ML,35606409,1723999,,influenza A virus A/Switzerland/9715293/2013 (H3N2) antigen 0.015 MG/ML,,RxNorm,vaccine,
VO:0003474,influenza A virus A/Switzerland/9715293/2013 (H3N2) antigen 50000000 MG/ML,46287742,1664468,,influenza A virus A/Switzerland/9715293/2013 (H3N2) antigen 50000000 MG/ML,,RxNorm,vaccine,
VO:0003476,influenza A virus A/South Australia/55/2014 (H3N2) antigen 0.03 MG/ML,46275997,1657132,,influenza A virus A/South Australia/55/2014 (H3N2) antigen 0.03 MG/ML,,RxNorm,vaccine,
VO:0003478,influenza A virus A/Brisbane/10/2010 (H1N1) antigen 0.03 MG/ML,46275994,1657129,,influenza A virus A/Brisbane/10/2010 (H1N1) antigen 0.03 MG/ML,,RxNorm,vaccine,
VO:0003480,influenza B virus B/Brisbane/60/2008 antigen 0.03 MG/ML,46276101,1657227,,influenza B virus B/Brisbane/60/2008 antigen 0.03 MG/ML,,RxNorm,vaccine,
VO:0003481,influenza B virus B/Brisbane/60/2008 antigen 50000000 MG/ML,46287743,1664469,,influenza B virus B/Brisbane/60/2008 antigen 50000000 MG/ML,,RxNorm,vaccine,
VO:0003482,influenza B virus B/Brisbane/60/2008 antigen 0.09 MG/ML,46276042,1661110,,influenza B virus B/Brisbane/60/2008 antigen 0.09 MG/ML,,RxNorm,vaccine,
VO:0003483,influenza B virus B/Brisbane/60/2008 antigen 0.12 MG/ML,36249504,1801177,,influenza B virus B/Brisbane/60/2008 antigen 0.12 MG/ML,,RxNorm,vaccine,
VO:0003485,influenza B virus B/Brisbane/60/2008 antigen 158000000 UNT/ML,792418,1946982,,influenza B virus B/Brisbane/60/2008 antigen 158000000 UNT/ML,,RxNorm,vaccine,
VO:0003487,influenza B virus B/Utah/9/2014 antigen 0.03 MG/ML,46276000,1657135,,influenza B virus B/Utah/9/2014 antigen 0.03 MG/ML,,RxNorm,vaccine,
VO:0003489,influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML,46276103,1657229,,influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML,,RxNorm,vaccine,
VO:0003490,influenza B virus B/Phuket/3073/2013 antigen 0.09 MG/ML,46276013,1660923,,influenza B virus B/Phuket/3073/2013 antigen 0.09 MG/ML,,RxNorm,vaccine,
VO:0003491,influenza B virus B/Phuket/3073/2013 antigen 0.12 MG/ML,46275393,1658710,,influenza B virus B/Phuket/3073/2013 antigen 0.12 MG/ML,,RxNorm,vaccine,
VO:0003492,influenza B virus B/Phuket/3073/2013 antigen 158000000 UNT/ML,792419,1946983,,influenza B virus B/Phuket/3073/2013 antigen 158000000 UNT/ML,,RxNorm,vaccine,
VO:0003493,influenza B virus B/Phuket/3073/2013 antigen 50000000 MG/ML,46287744,1664470,,influenza B virus B/Phuket/3073/2013 antigen 50000000 MG/ML,,RxNorm,vaccine,
VO:0003502,"influenza A virus vaccine, A-Texas-50-2012 (H3N2)-like virus",45776076,1541617,,"influenza A virus vaccine, A-Texas-50-2012 (H3N2)-like virus",,RxNorm,vaccine,
VO:0003503,"influenza A virus vaccine, A-Texas-50-2012 (H3N2)-like virus 0.03 MG/ML",45776077,1541618,,"influenza A virus vaccine, A-Texas-50-2012 (H3N2)-like virus 0.03 MG/ML",,RxNorm,vaccine,
VO:0003504,"influenza virus vaccine, Inactivated A-Victoria-210-2009 X-187 (H3N2) (A-Perth-16-2009) strain",40225028,1005931,,"influenza virus vaccine, inactivated A-Victoria-210-2009 X-187 (H3N2) (A-Perth-16-2009) strain",,RxNorm,vaccine,
VO:0003505,"influenza virus vaccine, Inactivated A-Victoria-210-2009 X-187 (H3N2) (A-Perth-16-2009) strain 0.03 MG/ML",40225029,1005932,,"influenza virus vaccine, inactivated A-Victoria-210-2009 X-187 (H3N2) (A-Perth-16-2009) strain 0.03 MG/ML",,RxNorm,vaccine,
VO:0003506,"influenza virus vaccine, Inactivated A-Victoria-210-2009 X-187 (H3N2) (A-Perth-16-2009) strain 0.09 MG/ML",40240138,1111368,,"influenza virus vaccine, inactivated A-Victoria-210-2009 X-187 (H3N2) (A-Perth-16-2009) strain 0.09 MG/ML",,RxNorm,vaccine,
VO:0003507,"influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus",42873956,1304122,,"influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus",,RxNorm,vaccine,
VO:0003508,"influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus 0.12 MG/ML",42873959,1304300,,"influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus 0.12 MG/ML",,RxNorm,vaccine,
VO:0003509,"influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus 0.09 MG/ML",42873958,1304309,,"influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus 0.09 MG/ML",,RxNorm,vaccine,
VO:0003510,"influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus 0.03 MG/ML",42873957,1304123,,"influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus 0.03 MG/ML",,RxNorm,vaccine,
VO:0003516,"influenza virus vaccine, Inactivated A-California-07-2009 X-179A (H1N1) strain 0.09 MG/ML",40240135,1111367,,influenza A-California-7-2009-(H1N1)v-like virus vaccine 0.09 MG/ML,,RxNorm,vaccine,
VO:0003521,"influenza B virus vaccine, B-Wisconsin-1-2010-like virus",42873961,1303855,,"influenza B virus vaccine, B-Wisconsin-1-2010-like virus",,RxNorm,vaccine,
VO:0003522,"influenza B virus vaccine, B-Wisconsin-1-2010-like virus 0.09 MG/ML",42873963,1304310,,"influenza B virus vaccine, B-Wisconsin-1-2010-like virus 0.09 MG/ML",,RxNorm,vaccine,
VO:0003523,"influenza virus vaccine, Inactivated B-Brisbane-60-2008",40164828,857921,,influenza B virus vaccine B/Brisbane/60/2008 antigen,,RxNorm,vaccine,
VO:0003524,"influenza B virus vaccine, B-Brisbane-60-2008-like virus 0.03 MG/ML",40164829,857922,,influenza B virus vaccine B/Brisbane/60/2008 antigen 0.03 MG/ML,,RxNorm,vaccine,
VO:0003525,"influenza B virus vaccine, B-Brisbane-60-2008-like virus 0.09 MG/ML",40240139,1111369,,influenza B virus vaccine B/Brisbane/60/2008 antigen 0.09 MG/ML,,RxNorm,vaccine,
VO:0003526,"influenza B virus vaccine, B-Massachusetts-2-2012-like virus",43531944,1427022,,"influenza B virus vaccine, B-Massachusetts-2-2012-like virus",,RxNorm,vaccine,
VO:0003527,"influenza B virus vaccine, B-Massachusetts-2-2012-like virus 0.03 MG/ML",43531945,1427023,,"influenza B virus vaccine, B-Massachusetts-2-2012-like virus 0.03 MG/ML",,RxNorm,vaccine,
VO:0003528,"influenza B virus vaccine, B-Massachusetts-2-2012-like virus 0.09 MG/ML",43532652,1429576,,"influenza B virus vaccine, B-Massachusetts-2-2012-like virus 0.09 MG/ML",,RxNorm,vaccine,
VO:0003529,"influenza B virus vaccine, B-Massachusetts-2-2012-like virus 0.12 MG/ML",43532656,1429589,,"influenza B virus vaccine, B-Massachusetts-2-2012-like virus 0.12 MG/ML",,RxNorm,vaccine,
VO:0003530,"influenza B virus vaccine, B-Massachusetts-2-2012-like virus 50000000 MG/ML",45776787,1543760,,"influenza B virus vaccine, B-Massachusetts-2-2012-like virus 50000000 MG/ML",,RxNorm,vaccine,both in RxNorm and RxNorm extension
VO:0003530,"influenza B virus vaccine, B-Massachusetts-2-2012-like virus 50000000 MG/ML",43137645,,OMOP472229,"Influenza B virus vaccine, B-Massachusetts-2-2012-like virus 50000000 UNT/ML",,RxNorm Extension,vaccine,both in RxNorm and RxNorm extension
VO:0003559,Prevnar 13 vaccine 0.5 ML Prefilled Syringe,40173508,901644,,0.5 ML Streptococcus pneumoniae serotype 1 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML / Streptococcus pneumoniae serotype 14 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML / Streptococcus pneumo...,Prevnar 13 (Pneumococcal 13-valent Conjugate Vaccine [Diphtheria CRM197 Protein]) 0.5 ML Prefilled Syringe,RxNorm,vaccine,
VO:0003561,pneumococcal capsular polysaccharide type 9V vaccine,40163710,854974,,Streptococcus pneumoniae type 9V capsular polysaccharide antigen,pneumococcal capsular polysaccharide type 9V vaccine,RxNorm,vaccine,
VO:0003570,Prevnar 13 vaccine Prefilled Syringe,40174006,901643,,Streptococcus pneumoniae serotype 1 capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 14 capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 18C capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 19A capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 19F capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 23F capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 3 capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 4 capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 5 capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 6A capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 6B capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 7F capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 9V capsular antigen diphtheria CRM197 protein conjugate vaccine Prefilled Syringe [Prevnar 13],,RxNorm,vaccine,
VO:0003573,ProQuad vaccine Injection,46275135,1658000,,"measles virus vaccine live, Enders' attenuated Edmonston strain / mumps virus vaccine live, Jeryl Lynn strain / rubella virus vaccine live (Wistar RA 27-3 strain) / varicella-zoster virus vaccine live (Oka-Merck) strain Injection [ProQuad]",,RxNorm,vaccine,
VO:0003574,ProQuad vaccine 0.5 ML Injection,42799832,1292443,,"0.5 ML measles virus vaccine live, Enders' attenuated Edmonston strain 2000 UNT/ML / mumps virus vaccine live, Jeryl Lynn strain 40000 UNT/ML / rubella virus vaccine live (Wistar RA 27-3 strain) 2000 UNT/ML / varicella-zoster virus vaccine live (Oka-Merck) strain 20000 UNT/ML Injection [ProQuad]","ProQuad Measles, Mumps, Rubella, and Varicella Virus Vaccine Live 0.5 ML Injection",RxNorm,vaccine,
